,Album,Song Name,Tokens,Lemmas,POS,Named_Entities,NE_Words,Total_Words_Per_Song,Sentiment
0,Suicide Season,Chelsea Smile,"['i', ""'ve"", 'got', 'a', 'secret', '.', 'it', ""'s"", 'on', 'the', 'tip', 'of', 'my', 'tongue', ',', 'it', ""'s"", 'on', 'the', 'back', 'of', 'my', 'lungs', '.', 'and', 'i', ""'m"", 'gon', 'na', 'keep', 'it', '.', 'i', 'know', 'something', 'you', 'do', ""n't"", 'know', '.', 'it', 'sits', 'in', 'silence', ',', 'eats', 'away', 'at', 'me', '.', 'it', 'feeds', 'like', 'cancer', '.', 'this', 'guilt', 'could', 'fill', 'a', 'fucking', 'sea', '.', 'pulling', 'teeth', ',', 'wolves', 'at', 'my', 'door', '.', 'now', 'falling', 'and', 'failing', 'is', 'all', 'i', 'know', '.', 'this', 'disease', 'is', 'getting', 'worse', '.', 'i', 'counted', 'my', 'blessings', ',', 'now', 'i', ""'ll"", 'count', 'this', 'curse', '.', 'the', 'only', 'thing', 'i', 'really', 'know', ':', 'i', 'ca', ""n't"", 'sleep', 'at', 'night', '.', 'i', ""'m"", 'buried', 'and', 'breathing', 'in', 'regret', '.', 'yeah', '!', 'the', 'only', 'thing', 'i', 'really', 'know', ':', 'i', 'ca', ""n't"", 'sleep', 'at', 'night', '.', 'i', ""'m"", 'buried', 'and', 'breathing', 'in', 'regret', '.', 'i', ""'ve"", 'got', 'a', 'secret', '.', 'it', ""'s"", 'on', 'the', 'tip', 'of', 'my', 'tongue', ',', 'it', ""'s"", 'on', 'the', 'back', 'of', 'my', 'lungs', '.', 'and', 'i', ""'m"", 'gon', 'na', 'keep', 'it', '.', 'i', 'know', 'something', 'you', 'do', ""n't"", 'know', '.', 'i', ""'ve"", 'got', 'a', 'secret', '.', 'it', ""'s"", 'on', 'the', 'tip', 'of', 'my', 'tongue', ',', 'it', ""'s"", 'on', 'the', 'back', 'of', 'my', 'lungs', '.', 'and', 'i', ""'m"", 'gon', 'na', 'keep', 'it', '.', 'i', 'know', 'something', 'you', 'do', ""n't"", 'know', '.', 'i', 'may', 'look', 'happy', ',', 'but', 'honestly', 'dear', ',', 'the', 'only', 'way', 'i', ""'ll"", 'really', 'smile', 'is', 'if', 'you', 'cut', 'me', 'ear', 'to', 'ear', '.', 'i', 'see', 'the', 'vultures', ',', 'they', 'watch', 'me', 'bleed', '.', 'they', 'lick', 'their', 'lips', ',', 'as', 'all', 'the', 'shame', 'spills', 'out', 'of', 'me', '.', 'repent', '!', 'repent', '!', 'the', 'end', 'is', 'nigh', '!', 'repent', '!', 'repent', '!', 'we', ""'re"", 'all', 'gon', 'na', 'die', '!', 'repent', '!', 'repent', '!', 'these', 'secrets', 'will', 'kill', 'us', '!', 'so', 'get', 'on', 'your', 'knees', ',', 'and', 'pray', 'for', '...', 'repent', '!', 'repent', '!', 'the', 'end', 'is', 'nigh', '!', 'repent', '!', 'repent', '!', 'we', ""'re"", 'all', 'gon', 'na', 'die', '!', 'repent', '!', 'repent', '!', 'these', 'secrets', 'will', 'kill', 'us', '!', 'so', 'get', 'on', 'your', 'knees', ',', 'and', 'pray', 'for', 'forgiveness', '!', 'we', 'all', 'carry', 'these', 'things', 'inside', 'that', 'no', 'one', 'else', 'can', 'see', '.', 'they', 'hold', 'us', 'down', 'like', 'anchors', '.', 'they', 'drown', 'us', 'out', 'at', 'sea', '.', 'i', 'look', 'up', 'to', 'the', 'sky', ',', 'there', 'may', 'be', 'nothing', 'there', 'to', 'see', '.', 'but', 'if', 'i', 'do', ""n't"", 'believe', 'in', 'him', ',', 'why', 'would', 'he', 'believe', 'in', 'me', '?', 'why', 'would', 'he', 'believe', 'in', 'me', '?', 'why', 'would', 'he', 'believe', 'in', 'me', '?', 'why', 'would', 'he', 'believe', 'in', 'me', '?', 'why', 'would', 'he', 'believe', 'in', 'me', '?', 'ruh', '!', 'i', ""'ve"", 'got', 'a', 'secret', '.', 'it', ""'s"", 'on', 'the', 'tip', 'of', 'my', 'tongue', ',', 'it', ""'s"", 'on', 'the', 'back', 'of', 'my', 'lungs', '.', 'and', 'i', ""'m"", 'gon', 'na', 'keep', 'it', '.', 'i', 'know', 'something', 'you', 'do', ""n't"", 'know', '.', 'i', ""'ve"", 'got', 'a', 'secret', '.', 'it', ""'s"", 'on', 'the', 'tip', 'of', 'my', 'tongue', ',', 'it', ""'s"", 'on', 'the', 'back', 'of', 'my', 'lungs', '.', 'and', 'i', ""'m"", 'gon', 'na', 'keep', 'it', '.', 'i', 'know', 'something', 'you', 'will', 'never', 'know', '.', 'you', 'will', 'never', 'know', '.', 'i', 'know', 'something', 'you', 'do', ""n't"", 'know', '.']","['I', 'have', 'get', 'a', 'secret', '.', 'it', 'be', 'on', 'the', 'tip', 'of', 'my', 'tongue', ',', 'it', 'be', 'on', 'the', 'back', 'of', 'my', 'lung', '.', 'and', 'I', 'be', 'go', 'to', 'keep', 'it', '.', 'I', 'know', 'something', 'you', 'do', 'not', 'know', '.', 'it', 'sit', 'in', 'silence', ',', 'eat', 'away', 'at', 'I', '.', 'it', 'feed', 'like', 'cancer', '.', 'this', 'guilt', 'could', 'fill', 'a', 'fucking', 'sea', '.', 'pull', 'tooth', ',', 'wolf', 'at', 'my', 'door', '.', 'now', 'fall', 'and', 'fail', 'be', 'all', 'I', 'know', '.', 'this', 'disease', 'be', 'get', 'bad', '.', 'I', 'count', 'my', 'blessing', ',', 'now', 'I', 'will', 'count', 'this', 'curse', '.', 'the', 'only', 'thing', 'I', 'really', 'know', ':', 'I', 'can', 'not', 'sleep', 'at', 'night', '.', 'I', 'be', 'bury', 'and', 'breathe', 'in', 'regret', '.', 'yeah', '!', 'the', 'only', 'thing', 'I', 'really', 'know', ':', 'I', 'can', 'not', 'sleep', 'at', 'night', '.', 'I', 'be', 'bury', 'and', 'breathe', 'in', 'regret', '.', 'I', 'have', 'get', 'a', 'secret', '.', 'it', 'be', 'on', 'the', 'tip', 'of', 'my', 'tongue', ',', 'it', 'be', 'on', 'the', 'back', 'of', 'my', 'lung', '.', 'and', 'I', 'be', 'go', 'to', 'keep', 'it', '.', 'I', 'know', 'something', 'you', 'do', 'not', 'know', '.', 'I', 'have', 'get', 'a', 'secret', '.', 'it', 'be', 'on', 'the', 'tip', 'of', 'my', 'tongue', ',', 'it', 'be', 'on', 'the', 'back', 'of', 'my', 'lung', '.', 'and', 'I', 'be', 'go', 'to', 'keep', 'it', '.', 'I', 'know', 'something', 'you', 'do', 'not', 'know', '.', 'I', 'may', 'look', 'happy', ',', 'but', 'honestly', 'dear', ',', 'the', 'only', 'way', 'I', 'will', 'really', 'smile', 'be', 'if', 'you', 'cut', 'I', 'ear', 'to', 'ear', '.', 'I', 'see', 'the', 'vulture', ',', 'they', 'watch', 'I', 'bleed', '.', 'they', 'lick', 'their', 'lip', ',', 'as', 'all', 'the', 'shame', 'spill', 'out', 'of', 'I', '.', 'repent', '!', 'repent', '!', 'the', 'end', 'be', 'nigh', '!', 'repent', '!', 'repent', '!', 'we', 'be', 'all', 'go', 'to', 'die', '!', 'repent', '!', 'repent', '!', 'these', 'secret', 'will', 'kill', 'we', '!', 'so', 'get', 'on', 'your', 'knee', ',', 'and', 'pray', 'for', '...', 'repent', '!', 'repent', '!', 'the', 'end', 'be', 'nigh', '!', 'repent', '!', 'repent', '!', 'we', 'be', 'all', 'go', 'to', 'die', '!', 'repent', '!', 'repent', '!', 'these', 'secret', 'will', 'kill', 'we', '!', 'so', 'get', 'on', 'your', 'knee', ',', 'and', 'pray', 'for', 'forgiveness', '!', 'we', 'all', 'carry', 'these', 'thing', 'inside', 'that', 'no', 'one', 'else', 'can', 'see', '.', 'they', 'hold', 'we', 'down', 'like', 'anchor', '.', 'they', 'drown', 'we', 'out', 'at', 'sea', '.', 'I', 'look', 'up', 'to', 'the', 'sky', ',', 'there', 'may', 'be', 'nothing', 'there', 'to', 'see', '.', 'but', 'if', 'I', 'do', 'not', 'believe', 'in', 'he', ',', 'why', 'would', 'he', 'believe', 'in', 'I', '?', 'why', 'would', 'he', 'believe', 'in', 'I', '?', 'why', 'would', 'he', 'believe', 'in', 'I', '?', 'why', 'would', 'he', 'believe', 'in', 'I', '?', 'why', 'would', 'he', 'believe', 'in', 'I', '?', 'ruh', '!', 'I', 'have', 'get', 'a', 'secret', '.', 'it', 'be', 'on', 'the', 'tip', 'of', 'my', 'tongue', ',', 'it', 'be', 'on', 'the', 'back', 'of', 'my', 'lung', '.', 'and', 'I', 'be', 'go', 'to', 'keep', 'it', '.', 'I', 'know', 'something', 'you', 'do', 'not', 'know', '.', 'I', 'have', 'get', 'a', 'secret', '.', 'it', 'be', 'on', 'the', 'tip', 'of', 'my', 'tongue', ',', 'it', 'be', 'on', 'the', 'back', 'of', 'my', 'lung', '.', 'and', 'I', 'be', 'go', 'to', 'keep', 'it', '.', 'I', 'know', 'something', 'you', 'will', 'never', 'know', '.', 'you', 'will', 'never', 'know', '.', 'I', 'know', 'something', 'you', 'do', 'not', 'know', '.']","[('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBD'), ('DET', 'DT'), ('NOUN', 'NN'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PUNCT', '.'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PUNCT', '.'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PART', 'RB'), ('VERB', 'VB'), ('PUNCT', '.'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PUNCT', ','), ('VERB', 'VBZ'), ('ADP', 'RP'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PUNCT', '.'), ('PRON', 'PRP'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PUNCT', '.'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'MD'), ('VERB', 'VB'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PUNCT', '.'), ('VERB', 'VBG'), ('NOUN', 'NNS'), ('PUNCT', ','), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PUNCT', '.'), ('ADV', 'RB'), ('VERB', 'VBG'), ('CCONJ', 'CC'), ('VERB', 'VBG'), ('AUX', 'VBZ'), ('PRON', 'DT'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PUNCT', '.'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('VERB', 'VBG'), ('ADJ', 'JJR'), ('PUNCT', '.'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PUNCT', ','), ('ADV', 'RB'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('DET', 'DT'), ('NOUN', 'NN'), ('PUNCT', '.'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBP'), ('PUNCT', ':'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('CCONJ', 'CC'), ('VERB', 'VBG'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PUNCT', '.'), ('INTJ', 'UH'), ('PUNCT', '.'), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBP'), ('PUNCT', ':'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBN'), ('CCONJ', 'CC'), ('VERB', 'VBG'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBD'), ('DET', 'DT'), ('NOUN', 'NN'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PUNCT', '.'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PUNCT', '.'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PART', 'RB'), ('VERB', 'VB'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBD'), ('DET', 'DT'), ('NOUN', 'NN'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PUNCT', '.'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PUNCT', '.'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PART', 'RB'), ('VERB', 'VB'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'MD'), ('VERB', 'VB'), ('ADJ', 'JJ'), ('PUNCT', ','), ('CCONJ', 'CC'), ('ADV', 'RB'), ('NOUN', 'NN'), ('PUNCT', ','), ('DET', 'DT'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('ADV', 'RB'), ('VERB', 'VB'), ('AUX', 'VBZ'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('NOUN', 'NN'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PUNCT', '.'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('PUNCT', ','), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('VERB', 'VB'), ('PUNCT', '.'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PUNCT', ','), ('SCONJ', 'IN'), ('DET', 'PDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PUNCT', '.'), ('VERB', 'VB'), ('PUNCT', '.'), ('VERB', 'VB'), ('PUNCT', '.'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('PUNCT', '.'), ('VERB', 'VB'), ('PUNCT', '.'), ('VERB', 'VB'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADV', 'RB'), ('VERB', 'VBG'), ('PART', 'TO'), ('VERB', 'VB'), ('PUNCT', '.'), ('VERB', 'VB'), ('PUNCT', '.'), ('VERB', 'VB'), ('PUNCT', '.'), ('DET', 'DT'), ('NOUN', 'NNS'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PUNCT', '.'), ('ADV', 'RB'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PUNCT', ','), ('CCONJ', 'CC'), ('VERB', 'VB'), ('ADP', 'IN'), ('PUNCT', ':'), ('VERB', 'VB'), ('PUNCT', '.'), ('VERB', 'VB'), ('PUNCT', '.'), ('DET', 'DT'), ('NOUN', 'NN'), ('AUX', 'VBZ'), ('ADJ', 'JJ'), ('PUNCT', '.'), ('VERB', 'VB'), ('PUNCT', '.'), ('VERB', 'VB'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADV', 'RB'), ('VERB', 'VBG'), ('PART', 'TO'), ('VERB', 'VB'), ('PUNCT', '.'), ('VERB', 'VB'), ('PUNCT', '.'), ('VERB', 'VB'), ('PUNCT', '.'), ('DET', 'DT'), ('NOUN', 'NNS'), ('AUX', 'MD'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PUNCT', '.'), ('ADV', 'RB'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PUNCT', ','), ('CCONJ', 'CC'), ('VERB', 'VB'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PUNCT', '.'), ('PRON', 'PRP'), ('PRON', 'DT'), ('VERB', 'VBP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('PRON', 'WDT'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADV', 'RB'), ('AUX', 'MD'), ('VERB', 'VB'), ('PUNCT', '.'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('ADP', 'RP'), ('ADP', 'IN'), ('NOUN', 'NNS'), ('PUNCT', '.'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('ADP', 'RP'), ('ADP', 'IN'), ('NOUN', 'NN'), ('PUNCT', '.'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('ADP', 'RP'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('PUNCT', ','), ('PRON', 'EX'), ('AUX', 'MD'), ('AUX', 'VB'), ('PRON', 'NN'), ('ADV', 'RB'), ('PART', 'TO'), ('VERB', 'VB'), ('PUNCT', '.'), ('CCONJ', 'CC'), ('SCONJ', 'IN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PART', 'RB'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PUNCT', ','), ('SCONJ', 'WRB'), ('AUX', 'MD'), ('PRON', 'PRP'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PUNCT', '.'), ('SCONJ', 'WRB'), ('AUX', 'MD'), ('PRON', 'PRP'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PUNCT', '.'), ('SCONJ', 'WRB'), ('AUX', 'MD'), ('PRON', 'PRP'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PUNCT', '.'), ('SCONJ', 'WRB'), ('AUX', 'MD'), ('PRON', 'PRP'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PUNCT', '.'), ('SCONJ', 'WRB'), ('AUX', 'MD'), ('PRON', 'PRP'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP'), ('PUNCT', '.'), ('INTJ', 'UH'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBD'), ('DET', 'DT'), ('NOUN', 'NN'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PUNCT', '.'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PUNCT', '.'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PART', 'RB'), ('VERB', 'VB'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBD'), ('DET', 'DT'), ('NOUN', 'NN'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PUNCT', ','), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('PUNCT', '.'), ('CCONJ', 'CC'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('VERB', 'VBG'), ('PART', 'TO'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PUNCT', '.'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('ADV', 'RB'), ('VERB', 'VB'), ('PUNCT', '.'), ('PRON', 'PRP'), ('AUX', 'MD'), ('ADV', 'RB'), ('VERB', 'VB'), ('PUNCT', '.'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('PART', 'RB'), ('VERB', 'VB'), ('PUNCT', '.')]","['TIME', 'TIME']","[night, night]",409,-0.016402116402116404
